#	34517454
860	1290
861	1284
862	1283
863	1276
865	1274
866	1272
867	1271
868	1266
869	1262
871	1259
872	1255
873	1254
874	1253
875	1252
876	1250
877	1249
879	1246
881	1239
882	1237
884	1236
885	1233
886	1228
887	1227
888	1226
889	1225
890	1224
891	1223
892	1221
894	1219
896	1217
897	1215
899	1214
900	1213
901	1212
902	1209
903	1207
904	1204
906	1203
907	1197
908	1195
909	1192
910	1191
912	1189
913	1187
914	1180
915	1179
916	1178
918	1170
919	1168
921	1165
922	1164
923	1162
924	1160
925	1159
926	1158
927	1157
928	1155
929	1153
930	1149
931	1147
932	1144
933	1141
935	1140
936	1139
937	1133
938	1131
940	1130
941	1126
943	1125
945	1124
946	1123
947	1122
948	1120
951	1119
952	1118
953	1113
954	1112
955	1109
956	1108
957	1106
959	1104
960	1103
961	1098
962	1097
963	1095
964	1094
965	1093
966	1087
967	1085
969	1084
970	1081
971	1079
972	1075
973	1073
974	1070
975	1069
976	1068
979	1067
980	1064
982	1063
984	1062
985	1061
986	1060
989	1058
990	1054
992	1052
993	1051
995	1050
998	1049
999	1048
1000	1046
1001	1039
1005	1037
1007	1035
1008	1032
1009	1031
1010	1030
1011	1029
1013	1027
1014	1026
1015	1023
1017	1022
1018	1020
1019	1016
1020	1015
1021	1014
1023	1012
1024	1008
1026	1007
1027	1005
1028	1004
1029	1003
1030	1002
1032	1001
1033	1000
1034	999
1035	996
1036	994
1038	990
1039	987
1040	986
1042	985
1043	983
1045	982
1046	981
1047	978
1048	977
1049	976
1050	975
1051	974
1052	972
1053	971
1055	970
1056	969
1058	967
1059	965
1060	964
1062	963
1063	962
1065	961
1069	958
1071	957
1072	956
1073	955
1074	954
1075	952
1077	951
1079	950
1080	948
1081	946
1082	945
1083	944
1084	943
1085	942
1086	941
1089	939
1090	938
1092	936
1093	934
1096	931
1097	928
1098	927
1099	926
1101	925
1102	923
1104	922
1105	921
1107	918
1108	914
1111	912
1112	911
1113	909
1114	908
1115	907
1117	906
1118	904
1120	903
1121	902
1122	901
1123	900
1124	898
1125	897
1127	896
1128	895
1129	894
1130	893
1132	892
1133	891
1134	889
1135	888
1136	884
1137	882
1140	881
1142	880
1143	877
1144	876
1146	875
1148	871
1149	870
1151	867
1152	866
1153	865
1154	862
1156	861
1158	860
1160	859
1163	856
1166	855
1169	854
1172	853
1174	851
1175	850
1176	849
1180	847
1181	845
1185	844
1187	843
1189	842
1191	840
1194	839
1195	838
1199	837
1203	835
1204	833
1205	831
1206	830
1207	829
1210	828
1211	827
1214	826
1217	824
1218	822
1220	821
1221	820
1223	818
1226	817
1227	816
1232	815
1234	813
1236	812
1239	811
1242	810
1246	809
1248	808
1249	805
1251	804
1252	802
1254	801
1257	800
1261	799
1263	797
1264	796
1266	795
1268	793
1271	792
1276	791
1277	790
1278	789
1280	788
1282	787
1285	785
1286	784
1288	783
1292	781
1295	780
1298	778
1300	777
1302	776
1304	775
1306	773
1309	772
1312	770
1314	769
1317	768
1318	766
1319	765
1321	764
1323	761
1325	760
1327	759
1328	758
1332	757
1336	756
1338	755
1341	754
1345	753
1346	751
1347	750
1349	748
1353	747
1356	746
1357	745
1358	744
1359	743
1361	742
1362	741
1364	740
1365	739
1368	738
1370	736
1371	735
1372	734
1374	732
1375	731
1376	730
1377	729
1379	728
1382	727
1383	726
1384	724
1385	723
1386	722
1390	721
1391	720
1392	719
1396	718
1397	716
1400	715
1402	714
1405	713
1408	712
1410	711
1411	709
1413	708
1417	707
1418	706
1421	705
1422	703
1423	702
1425	699
1428	697
1430	695
1432	693
1433	692
1436	690
1438	688
1439	687
1441	686
1443	685
1444	684
1445	683
1450	682
1453	681
1455	680
1457	679
1461	678
1462	677
1464	676
1465	675
1467	674
1470	673
1472	672
1474	671
1477	670
1478	669
1479	667
1481	666
1482	665
1488	664
1489	663
1491	662
1495	661
1496	660
1497	659
1499	658
1501	657
1502	656
1508	655
1511	654
1513	653
1514	652
1518	651
1520	650
1521	649
1522	648
1524	647
1525	646
1527	645
1530	644
1533	643
1535	642
1537	641
1538	640
1541	639
1545	637
1546	636
1550	635
1551	634
1553	633
1554	632
1556	631
1560	630
1564	629
1565	628
1566	627
1570	626
1571	625
1573	624
1577	623
1579	622
1583	620
1584	619
1585	618
1588	616
1589	615
1590	614
1591	613
1593	612
1595	611
1598	610
1600	607
1604	606
1605	604
1608	602
1610	601
1613	600
1617	599
1618	598
1621	596
1622	594
1624	593
1625	592
1626	591
1627	590
1628	588
1630	587
1633	586
1635	585
1638	584
1643	583
1646	581
1647	580
1648	578
1649	576
1651	575
1654	574
1656	573
1657	572
1658	571
1662	570
1663	569
1665	568
1668	567
1673	566
1677	564
1680	563
1681	562
1682	561
1685	560
1688	559
1689	558
1692	556
1693	554
1696	553
1698	552
1701	551
1702	550
1707	549
1709	548
1711	546
1713	545
1715	544
1717	543
1718	542
1720	541
1721	540
1722	539
1725	537
1728	536
1730	535
1732	534
1733	533
1736	532
1739	531
1741	530
1742	529
1743	528
1744	527
1748	526
1750	525
1753	524
1756	522
1757	521
1761	520
1764	517
1770	516
1774	515
1776	513
1777	512
1782	511
1784	508
1785	506
1791	505
1796	504
1797	503
1799	501
1801	499
1803	498
1804	496
1806	495
1807	494
1808	492
1813	490
1816	488
1819	486
1820	485
1821	484
1826	482
1833	481
1834	480
1837	479
1843	478
1844	477
1847	476
1849	475
1854	472
1859	471
1861	470
1865	469
1866	468
1867	466
1868	464
1871	463
1875	462
1877	461
1880	460
1881	459
1882	458
1884	457
1887	456
1890	455
1891	454
1892	453
1895	452
1896	450
1898	448
1901	446
1902	445
1903	444
1905	443
1908	442
1909	441
1910	440
1911	439
1913	438
1916	437
1918	436
1921	435
1923	434
1924	433
1926	432
1927	431
1928	430
1930	429
1933	428
1934	427
1936	426
1937	425
1939	424
1942	423
1943	422
1944	421
1945	420
1949	419
1950	417
1952	416
1953	415
1955	413
1957	412
1959	411
1961	410
1962	409
1966	408
1970	407
1972	406
1974	405
1976	403
1978	401
1981	400
1983	399
1984	398
1987	397
1991	396
1993	395
1994	394
1998	393
2000	392
2003	391
2006	390
2010	388
2013	387
2015	386
2016	385
2018	383
2019	382
2020	381
2025	380
2027	378
2030	377
2034	376
2040	375
2041	374
2044	373
2046	372
2049	371
2052	370
2053	369
2056	368
2059	367
2060	365
2064	364
2065	363
2067	362
2071	361
2074	360
2075	358
2078	357
2079	356
2083	354
2085	353
2087	352
2090	351
2092	350
2093	349
2096	348
2098	347
2099	346
2100	345
2101	344
2106	343
2110	342
2114	341
2115	340
2118	337
2121	336
2122	335
2124	334
2127	333
2129	330
2135	329
2137	328
2138	326
2141	324
2143	322
2147	319
2149	318
2151	317
2152	316
2153	315
2156	314
2157	313
2159	312
2161	311
2163	310
2166	309
2167	308
2169	307
2170	306
2174	304
2180	303
2182	302
2183	301
2185	300
2188	299
2190	298
2192	297
2194	296
2197	295
2202	294
2204	293
2206	292
2208	291
2211	290
2212	289
2216	288
2218	287
2222	282
2227	281
2228	280
2229	277
2230	276
2231	274
2235	273
2238	272
2239	271
2240	270
2242	269
2243	268
2244	267
2246	266
2247	265
2249	264
2251	263
2254	258
2255	257
2256	256
2258	255
2261	253
2264	252
2265	250
2266	249
2268	248
2269	247
2270	246
2272	245
2277	244
2278	243
2281	242
2282	241
2286	240
2287	237
2290	236
2291	235
2293	233
2295	232
2297	231
2299	230
2300	228
2301	227
2302	226
2304	224
2305	223
2308	222
2309	221
2310	220
2311	217
2314	216
2315	214
2317	213
2318	212
2321	211
2322	210
2323	209
2325	207
2326	206
2327	205
2328	204
2330	202
2334	201
2340	200
2343	199
2344	198
2346	197
2347	195
2350	194
2351	193
2352	191
2353	190
2354	189
2356	188
2358	187
2361	185
2362	184
2365	183
2366	182
2367	181
2370	180
2371	179
2372	178
2373	177
2374	176
2375	175
2378	174
2380	173
2382	172
2383	171
2387	169
2390	168
2394	167
2396	166
2400	165
2404	164
2405	163
2407	161
2410	160
2413	159
2416	158
2417	157
2418	156
2423	154
2424	153
2433	152
2442	151
2445	150
2448	149
2450	148
2457	147
2458	146
2460	145
2464	144
2465	143
2469	142
2470	140
2473	139
2479	138
2481	137
2483	136
2491	135
2495	134
2500	133
2505	132
2509	131
2511	130
2514	129
2517	128
2518	127
2519	126
2520	125
2525	124
2527	123
2531	122
2535	121
2536	120
2541	119
2546	118
2548	117
2554	116
2559	115
2560	114
2562	113
2567	112
2573	111
2579	110
2585	109
2588	108
2594	107
2597	106
2602	105
2609	104
2616	103
2620	102
2625	101
2631	100
2640	99
2646	98
2650	97
2657	96
2666	95
2670	94
2676	93
2683	92
2691	91
2698	90
2706	89
2711	88
2716	87
2728	86
2739	85
2752	84
2761	83
2772	82
2781	81
2798	80
2808	79
2822	78
2844	77
2854	76
2866	75
2881	74
2894	73
2909	72
2920	71
2934	70
2948	69
2962	68
2979	67
2991	66
3004	65
3018	64
3038	63
3058	62
3079	61
3101	60
3123	59
3148	58
3172	57
3193	56
3219	55
3248	54
3276	53
3317	52
3357	51
3395	50
3430	49
3459	48
3492	47
3524	46
3573	45
3622	44
3671	43
3717	42
3776	41
3836	40
3890	39
3949	38
4008	37
4082	36
4146	35
4237	34
4322	33
4407	32
4505	31
4621	30
4729	29
4854	28
5011	27
5164	26
5327	25
5475	24
5670	23
5884	22
6132	21
6397	20
6682	19
6988	18
7325	17
7713	16
8135	15
8618	14
9118	13
9703	12
10304	11
11044	10
11754	9
12517	8
13329	7
14350	6
15377	5
17155	4
20407	3
29588	2
161892	1
